outlet,author,rating,text,date_posted
Anytime Fitness Havelock Outram,EV,5,fantastic gym with well maintained equipment. big space,Date not found
Anytime Fitness Havelock Outram,Yohn Ong,5,"This gym is exceptional—well-organized, spotless, and equipped with brand-new machines.",Date not found
Anytime Fitness Havelock Outram,Wylfiuddin Wisam,5,Recently visited here not too long ago and i enjoyed the gym facilities they had there and the great vibe the gym had there,Date not found
Anytime Fitness Havelock Outram,Xingye Pan,5,"Nice gym, clean and tidy.",Date not found
Anytime Fitness Havelock Outram,Ashley Low,5,"The front desk staff, Chloe, was really friendly and helpful! The gym was also well furbished and equipped!",Date not found
Anytime Fitness Havelock Outram,john matthews,5,great and well equipped gym located in the hotel,Date not found
Anytime Fitness Havelock Outram,Julia Leong,5,"I loved this outlet of AF. It’s clean, plays good music and has a a good range of equipment.",Date not found
Anytime Fitness Havelock Outram,JoJo Siwa,5,"Amazing gym, very clean and very long!",Date not found
Anytime Fitness Havelock Outram,Khai Haiz,5,"Has a wide variety of machines and ample amounts of power racks here to do any sort of powerlifts. And the staff here are very friendly and helpful, been coming here regularly would recommend",Date not found
Anytime Fitness Havelock Outram,XueQi Ang,5,"Amazing gym, very big and friendly staff",Date not found
Anytime Fitness Havelock Outram,prakash raj,5,"Excellent facility, friendly staff, and a motivating atmosphere. Highly recommend!",Date not found
Anytime Fitness Havelock Outram,yy _trading,5,Great environment! Abdullah & Hanz are very friendly and professional!,Date not found
Anytime Fitness Havelock Outram,Yee Hian Tay,5,"Nice place with good lighting aesthetics. Love this place, have been training here from the very start. Clean toilets, changing room & shower facilities as well.",Date not found
Anytime Fitness Havelock Outram,shapE,5,Very nice place. The condition of the equipment was excellent and the staff were friendly.,Date not found
Anytime Fitness Havelock Outram,Alton Ong,5,"Amazing environment, equipment is well maintained.
Able to always squeeze in a good workout sesh with the immaculate vibes here.

When you come here, you’ll be in the wonderful hands of the friendly and capable staff here.
Afiq is one of them and I have to say, his knowledge and tips can really get you to where you’re looking to head towards in terms of PRs and goals, really friendly, approachable and most importantly humble.",Date not found
Anytime Fitness Havelock Outram,Mayuri Lalique Mohan,5,The gym has very nice view and the staff were very helpful to clear up all my queries especially Glen who gave me some tips on some machines too!,Date not found
Anytime Fitness Havelock Outram,Jeremy Yip,5,"I had been to more than 20 Anytime Fitness Branches and I like this place best.

It's a very peaceful and quiet place where you can exercise and the equipments are very new and clean by the cleaner everyday.

I like the sanister n the cloth located on most equipment n other places where you can easily clean the equipment before n after use unlike some branches are so hard to locate them n some only had tissue paper for you to clean.

The place was big and the equipments are place not too close to one another 👍🏻",Date not found
Anytime Fitness Havelock Outram,Faith Ang,5,Super clean and spacious! Staffs are super friendly and helpful. Highly recommend.,Date not found
Anytime Fitness Havelock Outram,K1ller Ace,5,Staff are very kind and engaging. Always there to help out when needed. Location is also very convenient for me as it is near my house 🤙 …,Date not found
Anytime Fitness Havelock Outram,Sel L,5,"Abdullah and Rasul were great and friendly and they provided exceptional service.
Abdullah was very patient in mentoring Rasul as I learned that it’s Rasul’s first day today!
Clean and well-maintained gym. Music also good.",Date not found
Anytime Fitness Havelock Outram,Mohammad,4,"First time visit! Love the place and space. Could have put in a few more equipments but current seems just nice. Only thing I don't like is the shower area. Cubicle is too cramped and no proper changing room. If I do come again next time, probably will have to shower at other outlets after the workout.",Date not found
Anytime Fitness Havelock Outram,Potato Sandwich,5,Pretty spacious and has essential equipment. Does not get very crowded throughout the day and is in a very convenient spot as there is a mrt and many bus stops nearby.,Date not found
Anytime Fitness Havelock Outram,Celene Javier,1,"January 14 2025 around 9am-10am

What used to be my most favorite anytime fitness outlet in singapore, has been soured by the staff working that day and time.

I was using the rack with plates on it for the bench press. And after my set I was going to the toilet for a few seconds and was not done yet with the barbell and bench.
The staff there confronted me with a pissed off voice telling me “are you going to re-rack the plates or not?”
This staff could have said this to me in a more pleasing and respectful way, i dont see any reason why he was very rude.

I told him “im not done using it yet”
He then looked more pissed and replied to me with “then put your bottle on the bench then”
I was really taken a back with how this staff spoke to me and how rude he was.

On my way out I asked for his name and he said his name was “Abdullah” though im not 100% sure if it really is his name.

Hoping for a more respectful and cheerful staff working on this outlet",Date not found
Anytime Fitness Havelock Outram,Hanz H,5,Abdullah at Anytime Fitness Havelock Outram was very helpful and polite. He assisted me in searching for a lost item and kindly reminded me to rerack my weights. His professionalism and approach made my gym experience better. Thank you!,Date not found
Anytime Fitness Havelock Outram,Mohamed Azfar Radhi,5,"I enjoy the overall view from the gym, I find it calming along with the gym being tidy and clean",Date not found
Anytime Fitness Havelock Outram,Gabriel Kwj,5,"The gym facilities and amenities here are amazing! Would also like to highlight Nizam, for providing excellent & exceptional service! Additionally, Nizam also has a great sense of humour making it easy to engage in casual conversations! Would definitely come back here again :)",Date not found
Anytime Fitness Havelock Outram,Lim Yu Yang,5,"They have plenty of equipment, and the staff member named Asher guided me on the various purposes of them. Such a nice guy!",Date not found
Anytime Fitness Havelock Outram,Marcus Wee,5,Wide assortment of equipment with plenty of space to work around. Staff & fellow gym goers are friendly & outgoing . Will be sticking to this gym for a while.,Date not found
Anytime Fitness Havelock Outram,Xin Ang,5,Very clean and spacious gym. with many equipments and new too. enjoy coming here on weekdays after work,Date not found
Anytime Fitness Havelock Outram,Jonathan Yeoh,5,Great gym! Glenice was very welcoming and helpful!,Date not found
Anytime Fitness Havelock Outram,Christabelle Tn,3,Seem huge and have good amount of equipment for users,Date not found
Anytime Fitness Havelock Outram,Andrew Ng,5,Very well equipped and quiet compared to other outlets,Date not found
Anytime Fitness Havelock Outram,merv siew,5,great gym! staff by the name of kieran was exceptional in his service! super kind and friendly,Date not found
Anytime Fitness Havelock Outram,Rui Zhi Tan,5,Great atmosphere and well equipped! Able to satisfy all your exercise here ! Staff is friendly too!,Date not found
Anytime Fitness Havelock Outram,Mr Blvck,5,I went to Havelock AF several times! The workers there are friendly and nice especially Afiq! He always helps me when i need help with certain exercises and will teach me the correct posture or form!,Date not found
Anytime Fitness Havelock Outram,Calista Battista,3,The gym is very nice and clean but PLEASE LOWER THE MUSIC!!!!!!! We are all wearing headphones and I can barely hear my own music. It’s getting ridiculous,Date not found
Anytime Fitness Havelock Outram,Chen An Tai,5,"well equipped gym, crowd is not too bad, good ambience",Date not found
Anytime Fitness Havelock Outram,Nur Umairah,5,super spacious and clean! definitely my go to gym. love the people there too,Date not found
Anytime Fitness Havelock Outram,Amira Mohni,5,"I came across this AF outlet with my fiancé, to sign up for a new membership. Anisah attended to our inquiries and explained the different rates they have as well as the reformed Collab that they have. She's nice and very welcoming.",Date not found
Anytime Fitness Havelock Outram,aiden khoo,5,Very welcoming staff called annamalai. Very new equipment and unique gym layout. Highly recommended!,Date not found
Anytime Fitness Havelock Outram,Thiru Selvam,5,"Would like my credits to afiq as he’s friendly and patient with me while guiding me and correcting my form in the gym. As someone who’s having a busy nor tiring schedule despite afiq makes me feel confident and comfortable
In the gym which makes me look forward to my gym sessions.",Date not found
Anytime Fitness Havelock Outram,Xavier Jin Xun Poh,5,"The gym has a really nice vibe. And the staff there, I think his name was Asher, was really knowledgeable and friendly!",Date not found
Anytime Fitness Havelock Outram,Javen Chia,5,"Gym was clean, spacious and well equipped. Staff member Glen was kind and always helped with any queries that I had",Date not found
Anytime Fitness Havelock Outram,Amirul Aqmal,5,"Great gym with excellent facilities and a motivating atmosphere. Nizam is a fantastic staff member—always friendly, helpful, and goes above and beyond to assist with any needs.",Date not found
Anytime Fitness Havelock Outram,river moon,5,very clean gym and friendly staff :),Date not found
Anytime Fitness Havelock Outram,Terence Ching,5,"Great experience, my first time  going and I would highly recommend it",Date not found
Anytime Fitness Havelock Outram,Mickey Toh,5,"Afiq at Anytime Fitness has been instrumental in enhancing the gym’s atmosphere. His proactive approach, friendliness, and commitment to helping members reach their goals have significantly contributed to a positive and motivating environment.",Date not found
Anytime Fitness Havelock Outram,Abdul Haziq Abdul Hafidz,5,Friendly staff koen showed me around the place as well as teach about the different muscle focus groups of some of the machines and benefits,Date not found
Anytime Fitness Havelock Outram,Afiq Haikarl Hadry,5,"The staffs are very friendly, the machines there are more efficient and the vibes there is smoothing",Date not found
Anytime Fitness Havelock Outram,Magenalyn Daylo,5,"Very clean and spacious gym,was greeted by nice staff named Asher..",Date not found
Anytime Fitness Havelock Outram,Muhd Mikhail,5,The gym facilities are all in good condition and a nice place to actually gym.,Date not found
Anytime Fitness Havelock Outram,HengHong Seah,5,"Had to renew my AF membership and was served by Nizam. His service was great and everything was very clear.
Gym is very well maintained.",Date not found
Anytime Fitness Havelock Outram,Bizi,5,"Super nice music ,has almost all the equipment and overall one of the best Af outlets I’ve been too with the best vibes",Date not found
Anytime Fitness Havelock Outram,Jessica Peil,3,"The gym is lovely, but the staff there decided it would be fantastic to laugh at me when I couldn’t find the button to open the door to leave. Not the best member experience and found it very disappointing. 1 June 7:30pm 2024.",Date not found
Anytime Fitness Havelock Outram,Lily Seah,5,Met with helpful and friendly staff Nizam to find out about the sign up promotion. The gym looks great with lots equipments. Nice environment.,Date not found
Anytime Fitness Havelock Outram,Emirshah Fandy,5,Afiq Zaki ‘s positive attitude and dedication make a significant difference in creating a comfortable and motivating atmosphere. He truly embodies the gym's values and makes members feel at home.,Date not found
