outlet,author,rating,text,date_posted
Anytime Fitness NEX,Emmanuel Goh,1,"been to many AF (the tampines central one is great - there’s ALWAYS someone who waves you in and the staff there make an effort to keep the place safe and welcoming).

the staff at Nex leave much to be desired - every interaction is unpleasant and they do little to create any type of community/culture. clearly they’re here to do the bare minimum and it shows. the upkeep of the place is horrendous (look at the tons of other reviews pointing out faulty parts, rusty weights, etc etc), and the layout of machines/benches is quite thoughtless wrt maximising an easily overcrowded space.",Date not found
Anytime Fitness NEX,Cassandra Goh,1,"Staff/PTs are unhelpful and unfriendly.

Asked one of the PTs for help with adjusting one of the machines and he simply told me that “I don’t manage this area of the gym hence I don’t know and anyways most people don’t need adjusting of this machine”. AF please make sure your PTs are at the very least competent to help members with the machines?? This is quite ridiculous imo.

On another note, staff at the front desk is not friendly at all (as many other reviewers have noted) and do not even bother to say hi/acknowledge members who are entering (unlike other AFs).

I strongly believe that people make up the gym community and for this AF, you’re way better off asking the regulars for help than the supposedly trained staff.",Date not found
Anytime Fitness NEX,Justin Woo,5,"Huge and spacious gym — high ceiling clearance makes for a less claustrophobic environment despite the huge variety of machines and free weights.

Toilets and bag areas are generally well cleaned even during non-staffed hours. Good security as well (key fob access system), with CCTV monitoring the bag areas.

There are also plenty of protein shakes and bars available for purchase via vending machines.

Very convenient location, located at the rooftop of NEX which is connected to Serangoon MRT via several entry points, so you won’t ever have the excuse of skipping a workout because it’s raining (unfortunately?).",Date not found
Anytime Fitness NEX,Maixmus Aurelius,1,"Worst Anytime in Singapore, floor mats dented in the free weights area, no one bother to put up a caution sign on it, poorly maintained machine, weights out of of place, they have 5 staffs at the front door checking for towel, yet no one bother to walk around the gym to do basic maintenance and checking. The only thing good is the location",Date not found
Anytime Fitness NEX,Bryce Lim,1,"The service here for membership is preposterous. The staff whatsapped me the rates, and when I went down physically they told me the rates and both were the same: it was 12 or 18 monthly and the rates were paid monthly, but if you pay in lump sum you will get 1 month free. However in the end, when I was about to confirm they told me only lump sum option available (in a take it or leave it manner) and no reply after I asked why the offer was different from the original conversations I had.
How can you offer different prices at different times at your whimsy and as a customer I just find the service to be terrible. Will not sign up with this gym and found a much better gym elsewhere. My guess is that they have enough capacity for members and don’t value new members hence the treatment.",Date not found
Anytime Fitness NEX,Calvin Chan,1,Dont even have hair dryer for their shower facilities,Date not found
Anytime Fitness NEX,Joel Gwey,1,"I have been a member at Anytime Fitness Nex for a while now, and while I appreciate its convenient location, I must say that the overall condition of the gym could use some improvement.

One of the main issues I have noticed is the maintenance of the equipment. Many of the dumbbells and machines show signs of rust, which is not only unsightly but also raises concerns about their durability and safety. Additionally, the deadlift platforms have noticeable dents, which can affect the proper execution of exercises.

Another area that needs attention is the air conditioning system. The gym tends to be excessively humid, making each session more uncomfortable than it should be. I find myself breaking out in sweat excessively, which hampers my workout experience. Adequate air ventilation would greatly alleviate this issue.

Furthermore, the ventilation in the men's restroom leaves much to be desired. There is a persistent unpleasant smell that seems to linger, making it an unpleasant experience for users. Addressing this issue would greatly improve the overall hygiene and comfort of the facilities.

Considering my experiences at other Anytime Fitness locations, I believe Anytime Fitness Nex could benefit from upgrading their equipment to meet the standards found at other branches. Members deserve well-maintained and modern equipment to enhance their workouts.

I hope that management takes these concerns into consideration and makes the necessary improvements to create a more enjoyable environment for all members.",Date not found
Anytime Fitness NEX,Jang Chue,1,"Disappointed in the upkeep of this place .. promoting to get more members when efforts to take care of current members are way below par to day the least.

Uneven flooring - safety hazard.
Deadlift platform - many holes and most screws are loose
Dumbbells - plastic and rubber parts already fallen off.",Date not found
Anytime Fitness NEX,Bear Melon,2,"Gym space 4
Cleanses 3
Machine variation 3
Maintenance 3
Access 4 (Serangoon MRT)

Machine LifeFittness
5 Racks
Good for Legs and free

Very busy on weekends",Date not found
Anytime Fitness NEX,strider 168,1,Staff are rude. Where i'm from AF has some towels for cleaning the equipment. Staff rudely came at me and told that i have to bring myself to clean their equipment. Disgusting behavior,Date not found
Anytime Fitness NEX,katia,2,It’s spacious and would be so good if the equipment wasn’t so old. I think it’s time for an update. Humbly.,Date not found
Anytime Fitness NEX,Duncan Lim,1,"Absolutely the worse AF! Cannot manually scan in if we forget to bring key fob. Literallly the only AF franchise doing this nonsense. Equipment is poorly maintained too. Pls get your membership else where. Serangoon NEX mall is already difficult a place to get a parking lot for your car, and when u finally found a lot and parked and walked all the way to the gym to find you left your key fob at home, they refuse to let u in. Seriously, it is already so hard to squeeze out time to gym, and they have to make things even harder.",Date not found
Anytime Fitness NEX,Terence chin,1,"As AF gym member for years, I didn't even ask for a single refund during the pandemic period but just continue paying for monthly fee as I do understand the situation was not easy for everyone.

The payment didn't went through for some reason eventhough I didn't change my card. When I realised the email and submitted the form to change the credit card for my overdue payment. They still replied to my email saying that they will not accept because I reply after the deadline.

Truly ""Great service"" I have from Hakim & Dwi and perhaps I should have ask for the few months refund during the pandemic period.

You don't have to expect things will change by giving feedback here as most of the review here were not attended.",Date not found
Anytime Fitness NEX,Joyce A.,5,"rarely leave reviews but i feel this team deserves one!!

incredibly grateful to the Anytime Fitness Nex team. signed up with them through Richard and started my fresh gym journey in Aug 2022. have been having continuous PT sessions with Jack and it really made my gymming a million times more enjoyable. for someone who has never had proper gym experience, not only did Jack helped boost my confidence in gymming, but made me realise that it's really okay to have down times sometimes and i shouldn't hate myself for it 😭 on top of the entire AF Nex team who has been super friendly and nice, special shout out to Hakim and Zul!! 🫶🏻 this gym's team has rly made me feel so comfortable and unafraid to gym alone 😩 forever thankful 🥹

and extra credit: they actually put in the effort to fix the peeling leather/material of gym equips and the actual mechanisms if they break. just unfortunate that sometimes it might take a bit longer due to the shipping, but that's ok laaaa; can use other equipments whaaat 🤟🏼",Date not found
Anytime Fitness NEX,Aryan Thakur,1,"The weights are kept randomly and can be hard to find. Some of the machines have rust on them. The staff is rather unpleasent. Been to a few anytime fitness clubs, NEX mall was by far the least pleasing.",Date not found
Anytime Fitness NEX,Sharon Lau,1,"Equipments were very rusty, dumbbells were scattered everywhere. Staffs were unfriendly as well. Most run down Anytime I’ve been to. Poorly maintained",Date not found
Anytime Fitness NEX,Ronneil Calinao,1,My friend want to join me to workout in AF NEX as guess so he can decide whether to choose AF. We texted the staff and asked for a time to come and he agreed. We came but the staff did not turn up!!! Wasted time. Didn’t even bother to reply or return call back!!!! Hope he read this. 👊 …,Date not found
Anytime Fitness NEX,V Kartish james,1,Worst ever Anytime Fitness in singapore went there earlier today customer service is so baaaadddd been a member of Anytime fitness for 5yrs plus and so far this is the worst outlet ever. Staff there was soo rude and not practical at all wanted me to leave the gym just because i dindt have towel. Soo stupid of them and even said they will cal security if i don't leave hahahah what a experience here. They told me ok for this time nvm next time must bring i said ok noted but as soon as i started they kept on coming to me and irritating me an kept on coming and wanted me to talk to the manager through the phone. They gave five mins but 1min plus they already giving another problem as you said at first for today only will be excused should have kept to yiur woed and not chase me from the gym.,Date not found
Anytime Fitness NEX,Josh Loke,1,"A lot of broken, old, rusty equipment. Many dumbbell markings are gone, assisted dips machine has been spoilt for 2 weeks, only 1 EZ bar.",Date not found
Anytime Fitness NEX,Yacine Lim,1,"Atrocious experience! Went there 3 times and EACH AND EVERYTIME there is no staff present and I usually ended up waited at least 15 minutes just for someone to show up. Forgot to ask for his name but the Chinese guy at the reception is pretty damn condescending and rude. Have the intention of signing up but whatever good impression that I have is completely gone! If they think Anytime is a big name and keep on providing this kind of awful service attitude then I am pretty sure this outlet's business will definitely dwindle. The only it has going for it is the location. Look at their reviews, whoever gave a bad review are all complaining about their staffs' horrendous attitude!",Date not found
Anytime Fitness NEX,Kyle Reynolds,1,Poorly maintained. Needs renovation. Equipment seems like it’s nearly as old as I am. Not clean. Also lack of benches at dumbell rack.,Date not found
Anytime Fitness NEX,Raymond Goh,4,"Pros :
- The equipments are well maintained.
- The equipments are are good enough to cover your Push/ Pull/ Legs day.
- Located in nex where just above the MRT station.

Cons :
- It’s always crowded especially the after-work hour.",Date not found
Anytime Fitness NEX,Pieter Roeloffs,1,"Staff is friendly but gym is way too expensive. They have to abide by nonsense rules they themselves install.
Say they’re expat friendly but this not the case at all. The whole system of applying for a longer membership is just so they can make more money. A member who is just applying for 1 month is not more expensive at all. Very unhappy with the franchise which in my opinion is not so customer friendly as they advertise.",Date not found
Anytime Fitness NEX,Utkole M,1,"Worst customer experience, the franchise and the front office desk think very highly of themselves. Not bothered to return messages and share details. I went twice and waited for 20-30 mins, I then went in (someone else also waiting in let me in) and figured out everyone was sitting in a room, chit-chating with complete disregard to everyone standing outside waiting for the front office desk employee. They are not clear to explain anything and force you to join a package that suits the front office guy. The follow questions had a lead time of 1 day!(Imagine a sales guy taking 1 day to respond to potential new customer query, they are just not interested in your business)

In the end, imagine if they have such an attitude even before you become a member what will happen when you actually become their  member.
Stay away from Anytime Fitness Nex!",Date not found
Anytime Fitness NEX,marcus soh,1,"Really dirty and overall super poorly maintained gym, just save yourself the trip. Would rather go to Bishan, Amk south or serangoon gardens",Date not found
Anytime Fitness NEX,Khairul Ariffin,1,Gym staff have no empthany regarding gym members. Can't even make an exception due to no key fob which they can't even verify if you are a paying member or not. Unlike other AF.,Date not found
Anytime Fitness NEX,LC LY,1,"I would give a 4-star review for the location, spaciousness, and facility, but the management (compared to all other friendly outlets) is so lousy that I won't bother to even come back. The staffs are rude. The boss is worse. 👎 …",Date not found
Anytime Fitness NEX,senthilvel vedachalam,5,"It values our time that’s why they arranged the working hours of the gym, so that we can work out in our convenient time. Well equipped and well experienced trainers, very good ambience and nice place to join. Really worth for money.",Date not found
Anytime Fitness NEX,Daney Du,1,"Most terrible staff ever seen. Been a member for nearly 10 yrs, transfered from other outlet due to relocation. So far the worst experience ever. Staff was rude and unprofessional.",Date not found
Anytime Fitness NEX,K Daron,4,"One of the best anytime fitness gym in Singapore mainly due to its size and the range of equipment.

They have a total of 4 power racks (2 have deadlift platform) and 2 deadlift platform.

Downside is that the toilets are quite dirty and most of the time you have to queue up (Peak hour)

Very crowded during their peak hour (weekdays 6pm+)",Date not found
Anytime Fitness NEX,Jenny Lee,4,"This is the most spacious outlet that AF has. Lots of machines and weights too, so you're less likely have to wait for your turn. Some of the plates are quite hard to grab though, as there is no ""handles"".",Date not found
Anytime Fitness NEX,Engr Nigel Paulryan,1,"Staff are downright RUDE, unhelpful, unprofessional. Not sure where the arrogance is coming from is it from the unpleasant physical appearance or from the vocational ITE certs I totally have no idea. Anyway, what kind of customer service can u expect from an average salary staff (I'm not trying to say underpaid hahaha -roll eyes). Besides there must be a reason why their Facebook page has no ratings available. Cannot be compared to fitness first not even the smallest gyms in SG. You don't believe me? Check out other member reviews about POOR Customer service. If I'm the owner of would have change my staff coz it would hurt my business as there's plenty of gyms in SG",Date not found
Anytime Fitness NEX,WanderWithWit,3,"Good location, big gym but equipments are mostly very old and poorly maintained. It is always crowded at any point in the day and so it is very difficult to train well.",Date not found
Anytime Fitness NEX,Terence Sim,1,"Walked past
Never went in.
Looks almost like any other Anytime Fitness outlet in Singapore
No originality.
Very competitive business in Singapore with fitness outlets everywhere.
Not sure if they can survive though.
Highly recommend to do online marketing to get leads.
Rental must be expensive.",Date not found
Anytime Fitness NEX,Daniel Chen,1,The staff attended to me was great but I really don't understand how one of the owner will reject a joining for 18 months sign up membership. I guess maybe they have too many members already.,Date not found
Anytime Fitness NEX,Nikita Gn Angela,5,"1. Warm, friendly and helpful staff (Sally & Ali)
2. QR Code installed on every exercise equipment. One just has to download app to view how to use the equipment properly.
3. Spacious & clean
4. Anytime Fitness' member is recognised worldwide. Just remember to bring your keyfob issued by the gym. Now...how cool is that!
5. Package is reasonable and fee is deducted monthly.
6. There's even a ""Call for HELP"" corner in case of any Emergency.

One of the best gyms for me, todate.",Date not found
Anytime Fitness NEX,daniel k,1,Over-earnest and inflexible staff when it comes to regulation. Go to this gym if you like feeling like you’re back in school being bossed around by prefects. Poor response attitude when a customer tries to register a complaint,Date not found
Anytime Fitness NEX,Zosi,1,"Got rejected from going into the gym as i was not on the list of “nex anytime fitness members”. Whereas on anytime fitness website, it did mention that anytime fitness members are free to visit any global gyms at ease 🤷🏻‍♀️ This contradicts the company’s rules and having a namelist of those allowed to use Nex’s gym is ridiculous!! Need to report to HQ abt it",Date not found
Anytime Fitness NEX,Arice Chan,1,"Bad service, receptionist extremely rude, was there to check for packages available and rates, during the whole process she just focus on texting with her mobile and answer questions with ""mmm."", ""arh."", ""ya."". am in service line as well, wonder how these kind of staff can survive and how their management evaluate their staffs' performance.",Date not found
Anytime Fitness NEX,Rentnosaur Workspace,1,"I tried to request an invoice for my monthly membership fee, but was told by the management that the invoice costs a bloody fee of $10 per request. Good game, well played! 👍 …",Date not found
Anytime Fitness NEX,Jarrett Goh,1,"Requested for my monthly receipt from AF NEX, and I am told to pay $10 for it because ""As official receipts are manually created by us, there will be an admin fee of $10 per receipt.""

This is ridiculous and no customers should be paying for their own receipt.",Date not found
Anytime Fitness NEX,Lee Zhen Quan,1,"Wanted to come on here to say that the staff is so rude and bad, then i found out that i wasn’t the only one experiencing this lol literally all the reviews are about how bad and rude the staff here are, been to many AF outlets in SG but this is the only outlet i had issues with the staffs’ attitude and jst had to write a review about it smh 🤦🏻‍♂️",Date not found
Anytime Fitness NEX,Eva,1,"Creepy, poorly maintained compared to other gyms in area (NTP, Gardens, Kovan) - staff were also impolite to me",Date not found
Anytime Fitness NEX,Jun Shiong,1,Arrogant staffs thinking they owns the gym and I'm not surprised when the boss himself displays similar traits which I guess it is one of their company motto? How about they change the name of the gym to arrogant fitness? I mean so what if one of you staff have many followers? So being a so called online celebrity allows you to have a condescending attitude to people? Face palm...,Date not found
Anytime Fitness NEX,M Ng,1,"Quite disappointed with their rigid rules
...
Refused entry without keyfob even if I'm a bona fide member. I had my IC and that would not do...as only key fob is accepted. So based on their logic I can pass the fob to any person",Date not found
Anytime Fitness NEX,Michael G,3,Spacious but the equipment needs refreshing and the least bit of eye contact when you enter would be appreciated.,Date not found
Anytime Fitness NEX,Joel,1,"Very Unreasonable Staff, will try to persuade you to ""Freeze Membership"" instead of canceling.",Date not found
Anytime Fitness NEX,Xavier Tuen,1,"One of the staff ( guy wearing spec ) believe he is a trainer is unfriendly .

Also,I make a feedback to the female staff abt a member not sharing the machine with other member two week ago.til now nothing done .no callback from her to me .

Might consider  to canceled member ship soon.not worth joining",Date not found
Anytime Fitness NEX,J.E O,4,"Gym is newly renovated, better layout that the previous. However they could have expand a liitle bit the area where to use the mat.",Date not found
Anytime Fitness NEX,Bypass Port,1,"The staff are unfriendly, the equipment are old and rasty for years alr. Yet they still dare to charged $100+ per month. OVERPRICED MEMBERSHIP.",Date not found
Anytime Fitness NEX,Abu Thoppan,1,"Experiencing a very bad attitude from the staffs. In talks with them on an issue. Will write more based on how it goes.
Anyways, I think a customer, especially a paying customer, deserves a better response.",Date not found
Anytime Fitness NEX,MOHAMMED FARHAN ABDUL HALIM,1,The crews didnt explain clear on the phone till day you wanna join you have to pay such and such and you have to pay about $200 for new comer which I find it ridiculous. The crew give a fake smile and they seems to be unfriendly,Date not found
Anytime Fitness NEX,U Singh,4,"Ok lah, bit run-down but manageable. They could come up with new mats, and guests could keep the toilets dry.",Date not found
Anytime Fitness NEX,Shaun Law,1,"Was rejected to enter because this wasn’t my home gym. According to the anytime fitness website, it’s stated clearly that after 30 days, we are allowed to enter any anytime fitness franchise.",Date not found
Anytime Fitness NEX,enkr,4,okok but the machines are all kinda dirty and old,Date not found
Anytime Fitness NEX,LPM,3,Abit small. Layout not spacious but is bcos of the building structure. Otherwise is fine. Is kind of like a homely gym,Date not found
Anytime Fitness NEX,Mojo jo,1,Extremely Poor Management & unfriendly staff. Almost zero CS. Such a disappointment when I came to this outlet. if there were an option. I'll like to give zero star.,Date not found
Anytime Fitness NEX,Liz Lim,1,"Way too crowded, it's terrible. If you try to hit the gym from 6pm - 9pm, forget it. It feels like the management has sold more gym passes just to make sales.",Date not found
Anytime Fitness NEX,C J,2,"Definetly not Student Friendly, Dont get why theres no 3 month or 6 month package, we really have to pay for a year, cant even terminate the package until after a year so it forces you to pay for a whole year, Do they think students have a $1000 lying around?",Date not found
