outlet,author,rating,text,date_posted
Anytime Fitness Admiralty,Lee Yixuan,5,"My very first gym experience and it has been slightly over 5 months! I’ve came to love and feel comfortable in the small area with the right amount of equipments needed to complete your workout. The staff there are super friendly, nice and helpful! If you enjoy a small space to complete your workout without feeling uncomfortable, anytime fitness galaxy cc is the one!",Date not found
Anytime Fitness Admiralty,yx,5,"zaf helped me set up membership, super friendly and helpful!!",Date not found
Anytime Fitness Admiralty,N. Laughpuff,1,"Do not recommend. You are paying twice as much to wait twice as long. Its packed majority of the time and there's only 1 machine per excercise, 1 rank 1 smith. Unless the location is the only thing u care about otherwise, its really not worth the money and your time.

Edit: Also, why is half the gym dedicated to treadmills and bicycles? The gym is small enough, if people are going there to jog... Just jog around the neighbourhood lol. Are people really paying $100 a month to jog in the gym?",Date not found
Anytime Fitness Admiralty,Michael Edward Balmas,5,"Small, but tidy and well-maintained place to have a comfortable work-out session. Convenience at its finest, with enough numbers of essential gym equipment. Staffs are friendly and approachable!

P.S.
Like any other public places, sometimes crowd is uncontrollable. So, be wise to choose the appropriate timing that will fit in with your schedule.",Date not found
Anytime Fitness Admiralty,DooDoo Math,2,"Very narrow gym with too much equipment. Poor planning on machine placement. Injured myself because of the narrow space. Unhelpful admin.

Good vibe tho. Love the lighting and the TVs",Date not found
Anytime Fitness Admiralty,Sankar Kris,1,"There is a trap. Before sign MEMBERSHIP,  please make sure that you are on contract or non contract? My case, what I understand during enrolling that one month notice for cancelation is enough but after few months use of the gym (rarely use) wants to terminate due to personal issues and contacted the admin of anytime fitness then they brings up all the points  that I could not cancel and my contract locked for one year.  Whether I am using the gym or not, I have to pay. I asked any chance to cancel they said that there is a way to terminate the contract that ""THE PERSON MUST BE NO MORE"" OR ""DOCTOR CERITIFIED THAT THE PERSON NOT ALLOWED TO USE THE GYM PERMANENTLY""  My kind advise to new users,
PLEASE MAKE SURE UNDERSTAND YOUR TERMS AND CONDITIONS BEFORE USE.",Date not found
Anytime Fitness Admiralty,Lucas,5,"Friendly staff , nice gym 👍 …",Date not found
Anytime Fitness Admiralty,Toshies,4,"Pros :
Very friendly staff. Well equipped gym. Tidy and clean. Convenient and accessible location. They used to play gym music openly thru a speaker which sometimes some gym users might abuse it by blasting their music out loud esp during wee hrs when there's no staff around. Now, they play it thru a TV instead and at a much lower volume so i think thats a very good move because these days gym-goers mostly have their own music that they listen to with their own earbuds ect.

Cons :
Not too sure about other franchise but i think this place might be a little bit too pricey for its membership. Why i felt so is because this place has no built-in toilet nor shower place and if compared to other outlets that has all those facilities, the price is more or less the same hence making this outlet seem pricier. Also this place is much smaller compared to its neighbouring outlet. But this is just my honest thoughts and only grouse i have is the pricing. Thats all. Apart from that, this gym along with its staff and management has been awesome!",Date not found
Anytime Fitness Admiralty,Muhd nur,5,I've been with Anytime Fitness Galaxy CC coming to year or so. The environment is very welcoming surrounded with friendly people and not forgetting the staff here are very helpful and kind in many ways. I'm able to train regularly as there are variety of exercise equipment. Hope to see all of you soon. #Anytimefitnessadmiralty,Date not found
Anytime Fitness Admiralty,Sharifuddeen Abdul Aziz,5,"Wow time really flys it's been 22month with anytime fitness Admiralty and my time spent at this gym was awesome.
The staff are super friendly. the gym equipment are all good condition and with the space it had it makes you know everyone that comes and go
The gym goers are all there to do serious work out and it actually motivates me
Being there at the gym is to making sure that I will look forward for a better and healthier life style
Well I know I am now",Date not found
