outlet,author,rating,text,date_posted
Anytime Fitness Clementi City,Chris Koh,1,Blatantly showing the $60 tailgate fee that got your sister outlet AF Bugis in trouble. Is it the responsibility of the member to enforce this? Why not hire a security guard?,Date not found
Anytime Fitness Clementi City,甘振洋,5,Great place friendly people and a lot of equipments!,Date not found
Anytime Fitness Clementi City,Natalie Tay,3,"With this gym, you can really exercise anytime. The staff is great, friendly, and the people are, too.

As a gym, the facility is small but you can pretty much do anything there. It tends to get very crowded probably due to the cheaper fees. The restrooms are unlike typical larger gyms and while sufficient, can be quite underwhelming.

Five stars for price and convenience, minus two for small and crowded space, and loud music.",Date not found
Anytime Fitness Clementi City,Godwin Koh,5,"Look no further if you are into a gym that is inclusive and not intimidating at all. So many friendly people coming from a wide range of background. From old to young. From experienced to the ""newbie"".

The gym is also quite big, with an open space that is frequently used to hold classes (If you are into this sort of perks).

Its also one of the few rare gym that offers an entire bathroom suite for us to shower instead of cubicles. It makes the whole place even more cosy.

If you are into the connection with the staff, fret not, look out for Elene! She gave a very well tailored explanation when i was signing up, very understanding to my situation as a student and was able to wait for my decision without being intrusive.

From what i can see,  the PTs are very engaging and they would often put in the extra effort to make sure their client pushes to their hardest.

All good times with minimal fuss.",Date not found
Anytime Fitness Clementi City,Yew Meng Choo,4,"Staff are friendly and equipments are good. Changing rooms are underwhelming (compared to the other AFs), air con is not so strong (maybe because it is too crowded), the ledge of the lockers are mostly broken and the working ones are used by the staff (top left with a working ledge permanently used by the same person).",Date not found
Anytime Fitness Clementi City,Haida Jacqueline,1,"I'd give zero star if i could. to anyone considering this gym, pls go to a different branch instead. worst gym experience ever! im never coming back",Date not found
Anytime Fitness Clementi City,Henry Ng,5,The staffs there are the friendliest I know! Very clean environment to workout as well. Can get crowded sometimes but everyone that I spoke to are courteous in sharing their machines. All in all very good culture at Clementi AF!,Date not found
Anytime Fitness Clementi City,******,1,"Equipments are old and filthy. The gym is congested and gives off a very unhygienic vibes. This gym made their members re-use the same towel to clean the equipment before and after use, defeat the purpose of cleaning then since the towel has already been tainted with the sweat of many members before you!",Date not found
Anytime Fitness Clementi City,Lee Hong Rui,5,In the west (bukit batok) this is the most happening and uplifting gym. I visited all other surrounding AF and only this gym gives a vibe of friendship and support. Half of the people here don’t wear earpieces when working out. They talk to one another which is good compared to other AF where everyone just work alone and don’t talk,Date not found
Anytime Fitness Clementi City,Noor Roslan,5,"Unlike other Anytime Fitness out this, this is one of the biggest in the west.
2 squat racks and 1 Smith machine. You do not have to wait too long for your turn unlike the other places.

Not to crowded as well!

Managers and gym-ers are friendly.
Toilets are clean.",Date not found
