outlet,author,rating,text,date_posted
Anytime Fitness Bedok 85,Shahir Shahdan,5,"Thank you for the facility it is great as well as the staff, Hasbi has been a real help regarding what the gym offers and really friendly too! Thank you 🙏🙏 …",Date not found
Anytime Fitness Bedok 85,Yujie Wang,5,"A fantastic gym with well maintained facilities and good vibes. A special shoutout to assistant Koh Jan Tze for never failing to greet me with a warm smile. He’s friendly, professional, and goes the extra mile to help with any queries. Highly recommend this place! Great gym, even better service!",Date not found
Anytime Fitness Bedok 85,Natalie de Guzman,5,Came in to sign for a gym package and the staff (Yuda) was informative and patient in explaining to me. Gym is very clean and well-equipped.,Date not found
Anytime Fitness Bedok 85,Lee,5,"Spacious facilities and very good variety of machines, the staff are really friendly and overall friendly atmosphere:)",Date not found
Anytime Fitness Bedok 85,Maimunah Isa,5,"The gym is well equipped, clean n shoutout esp to staff Hasbi who is very helpful, approachable and knowledgeable.",Date not found
Anytime Fitness Bedok 85,Catherine Yuan,5,"Hasbi is very friendly and approachable. He has answer all my doubt and question professionally.
Anytime is lucky to have a staff like him. Thanks Hasbi🙏🏻✌🏻👍🏻 …",Date not found
Anytime Fitness Bedok 85,D Rodhia,5,Love this place because of many types of equipment and machines. There are gendered toilets and showering area!,Date not found
Anytime Fitness Bedok 85,Rafiyatul Rianah,5,10/10 Hasbi was an amazing and enthusiastic employee. Definitely made my gym session a fruitful one,Date not found
Anytime Fitness Bedok 85,Md Akid,5,"I really like this gym, so big and spacious plus near to my home really like it👍🏻 …",Date not found
Anytime Fitness Bedok 85,N Wang,5,Been coming over the gym for years. Nice ambiance. Adequate machine availability.,Date not found
Anytime Fitness Bedok 85,JS Ong,5,"Nice and clean environment, and helpful staff here :)",Date not found
Anytime Fitness Bedok 85,Gonezzz Goh,5,"The gym is well-equipped with a range of modern machines and free weights, making it easy to tailor workouts to personal goals. The staff is knowledgeable and friendly, and the facility is clean and well-maintained. Overall, it's a great environment for both beginners and experienced fitness enthusiasts.",Date not found
Anytime Fitness Bedok 85,Nethe yee,3,"It's extremely cold in the morning, like workout in a fridge. Could the last shift of staff adjust the air conditioning to a slightly higher temperature? This would prevent the morning workout members from suffering.",Date not found
Anytime Fitness Bedok 85,Jennifer R,5,"Out of so many Anytime fitness outlets, this is my go to. Good array of equipments and it's upkeeping is 👍🏽. Would love to have pendulum squat and belt squat to be added. The staff is extremely responsive whenever I have a question and are open to suggestions. …",Date not found
Anytime Fitness Bedok 85,afiq,5,Great facilities and environment. Hasbi was really helpful and lowkey just the best,Date not found
Anytime Fitness Bedok 85,kaydnef29 kf,5,Best service provided by the team here at Anytime Fitness Bedok 85! Did an international transfer here and everything went smoothly! The gym is not too big but definitely does the job! The equipments are well-maintained and clean! Well done ⭐️⭐️⭐️⭐️⭐️,Date not found
Anytime Fitness Bedok 85,Yulun,5,Good place to work out with a huge selection of machines and good music playlist w nice temp of aircon 😄 …,Date not found
Anytime Fitness Bedok 85,Siti Shafura,5,Great facilities and environment. Hasbi was really helpful and welcoming!,Date not found
Anytime Fitness Bedok 85,chok yenfei,5,"I recently had the pleasure of experiencing exceptional service from the staff, YUDA at Anytime Fitness, and I must say, it exceeded my expectations. From the moment I walked in, I was greeted with warm smiles and genuine enthusiasm from the staff members. They were incredibly knowledgeable about the facility and its offerings, taking the time to answer all of my questions and provide valuable guidance on achieving my fitness goals.

What truly stood out to me was their willingness to go above and beyond to ensure I felt comfortable and supported during my workouts. Whether it was assisting with equipment setup, offering helpful workout tips, or simply providing words of encouragement, the staff at Anytime Fitness made me feel like a valued member of the community.

Additionally, their commitment to cleanliness and safety measures was evident throughout the facility, which provided me with peace of mind during these uncertain times.

Overall, I cannot speak highly enough of the staff at Anytime Fitness. Their dedication to customer satisfaction and passion for promoting health and wellness truly sets them apart. I highly recommend this gym to anyone looking for a positive and empowering fitness experience.",Date not found
Anytime Fitness Bedok 85,Khanthong Nantasuk,5,"Amazing place, always smells good, clean and well maintained equipments 😃 staffs are friendly and nice - hakim super attentive and helpful in guiding me around the gym, greeting customers and have a great smile always when i come in 👍🏾 …",Date not found
Anytime Fitness Bedok 85,Lutfil Hadi,5,"Gym is well equipped with a mix of hammer strength machines and has one of the best ambience to workout. Was also well assisted by staff Fathur, David and Hazwan with regards to slight issue with membership due to system error. The team ensured well coordination of membership matters. Communication between member and staff was not an issue despite the different staff working on different shifts/days.",Date not found
Anytime Fitness Bedok 85,Aaron Tang,5,Great sign up experience and looking forward to working out here :),Date not found
Anytime Fitness Bedok 85,Ryani Nesta,1,Too cold for working out. Check it out yourself. Even the surrounding walls are wet. What are they thinking? Igloo concept?,Date not found
Anytime Fitness Bedok 85,Jian Rong,5,The staff are friendly and the equipments are sufficient and well maintained!,Date not found
Anytime Fitness Bedok 85,joel narus,5,"Hakim was knowledgeable friendly and helpful in addressing all my queries. I give his service a 5/5, looking to see more of him at bedok85!",Date not found
Anytime Fitness Bedok 85,Pamela Pang-Koh,5,My go-to gym. Staff is nice & checks in. Thank you.,Date not found
Anytime Fitness Bedok 85,Aqilo milo,5,"very nice and friendly staffs, plenty of equipments for a neighbourhood gym",Date not found
Anytime Fitness Bedok 85,Zl S,5,"Clean toilets, good facilities and great service and introduction by Manazil",Date not found
Anytime Fitness Bedok 85,nk,5,"friendly cool staff, great service and music taste is immaculate. wld come again definitely, and im from the west (thats more than enough said)",Date not found
Anytime Fitness Bedok 85,Coco Wang,4,"Nice lighting, smells clean, well ventilated, helpful service staff from 10am-10pm, 4 squat racks and sufficient machines for a great work out. Space is a little small during peak hours but still manageable!",Date not found
Anytime Fitness Bedok 85,Adrian Chew,5,"Spacious and ambient lighting. Great selection of equipment for workout. Staff responded well to faulty machine. Plus, great location besides Bedok 85 hawker centre to catch a bite after workout",Date not found
Anytime Fitness Bedok 85,Uzair Ashraff,5,Anytime fitness bedok85 is a fun and vibrant gym to work out in. Shout out to Hakim Azman as he always assists me to the best of his capabilities. Always look for Hakim Azman as he is a very cheerful and friendly employee of AF. Always looking forward to talking to Hakim Azman as he knows best.,Date not found
Anytime Fitness Bedok 85,Mis misha,5,I recently had a wonderful experience signing up for gym with Anisah. She were incredibly patient and detailed throughout the process. Their attention to detail not only ensured a smooth experience but also exceeded my expectations. I highly recommend their services!,Date not found
Anytime Fitness Bedok 85,Xue Kimberleen,5,"The staff here are pleasant and friendly, always welcoming you with big smiles. The gym is very clean. However, it does get extremely crowded after working hours on Tuesdays.",Date not found
Anytime Fitness Bedok 85,Clemens Fink,5,"I absolutely love this gym! ❤️ New equipment, a very nice uncle who keeps the gym super clean and friendly staff. Probably the best anytime I’ve been to so far! 👍🏻 …",Date not found
Anytime Fitness Bedok 85,Puteh Loh,5,"I was served by a young staff whose name goes by Yuda Wong, he was so helpful with giving details about anytime fitness membership and also great in explaining the terms and conditions of this gym membership policies. Great service from this young boy. Thumbs up anytime fitness bedok 85!",Date not found
Anytime Fitness Bedok 85,Niyas Synul Abdeen,5,Ms Lien & Mr Yuda was brilliantly helpful in assisting us throughout my 5 day trial and eventual admission. They were so kind and helpful making our daily trips back so pleasant.!,Date not found
Anytime Fitness Bedok 85,mei fang,5,Staff was very professional and detailed when applying for the gym membership. Really happy with their customer service. Hasbi is so handsome and so funny,Date not found
Anytime Fitness Bedok 85,sherie lian zi zhen,5,went down to open a membership today and anisah was very prompt and knowledgeable about the sign-up process. she was also very welcoming and offered me different options to help me ease into the gym :),Date not found
Anytime Fitness Bedok 85,Tan Mic,5,"Spacious
Well equipped
Friendly and helpful staff
Conveniently located",Date not found
Anytime Fitness Bedok 85,harmony,2,"great customer service! staff were helpful and quick when signing up for membership

update: you can probably get a cheaper membership rate at other outlets during the promotion period, no need to get from 85. their freezing fee is a whopping $8/week which adds up to $32/month. more than $1/day for something you are not even using. i froze for 3 months and the price is already on par with the price of actually using their facilities for one month. other gyms' freezing fee is cheaper than this like $20/month. i tried to change my home gym to the cheaper one the month prior to my freezing but the membership home gym wont change no matter what i do. they state that the home gym will be transferred by the system automatically based on which gym you visit more within the month. for one month i tapped mostly at another gym, but my home gym is still 85. my sister did not even go to 85 for one whole month, yet her home gym is still at 85. i think its quite ridiculous. just sign up at a cheaper gym and use the 85 gym instead.",Date not found
Anytime Fitness Bedok 85,Christian Benjamin,5,The equipment in this gym has always been top quality. After being a member for a year i have been pleased with the standard of the equipment and the extremely helpful staff. 10/10 would recommend. Especially David and Anisah who are very warm and friendly.,Date not found
Anytime Fitness Bedok 85,Jaslyn L.,5,"great gym with top-notch equipment and a friendly, supportive atmosphere. the staff is professional and knowledgeable. clean, well-maintained facilities and convenient hours.",Date not found
Anytime Fitness Bedok 85,Jun Jie Wong,5,"Was looking for a gym nearby my home, and I found out that they had opened this branch.

The gym is clean; equipment are plentiful and in good condition. Explanations on the membership and T&Cs were very clear, queries were answered promptly, and staff serving us were polite and respectful - shout out to Bas andNayli, as well as Luther who I met previously.

Looking forward to training here!🙂",Date not found
Anytime Fitness Bedok 85,Rachel Ng,5,"Great gym! Clean space, good equipment, and friendly staff. Highly recommend!",Date not found
Anytime Fitness Bedok 85,Zi Ye Teh,5,"Signed up a month ago and just wanted to comment the outlet for the cleanliness and friendliness of the employees there. 85 outlet is on the smaller side compared to other AF gyms but it makes up for the lack of size with the big smiles and welcomes you get from the employees upon entering the gym. Wanted to personally thank David for helping me choose a plan suitable for my needs, cheers.",Date not found
Anytime Fitness Bedok 85,me nion,5,"love the vibes, so cool. would recommend 10/10",Date not found
Anytime Fitness Bedok 85,al,5,signing up was hassle-free. the friendly staff helped me with everything. they went through t&c clearly too.,Date not found
Anytime Fitness Bedok 85,Vxonx Ony,5,Thanks for the great times! Convenient and clean :),Date not found
Anytime Fitness Bedok 85,A.L Ang (Kal Ang),5,"Finally! We sign up for a membership each not by force, but by the care and connect by both Luther and Bas. Their explanation was clear and precise and the focus was on the customer. It made me felt good and not intimidated. Thanks Luther and Bas for the encouragement! Definitely recommend both of you!",Date not found
Anytime Fitness Bedok 85,humairah j,5,friendly environment & staff! always looking forward to going here to workout,Date not found
Anytime Fitness Bedok 85,苏振峰,5,David and Jeff are extremely knowledgeable and well-versed in their field. They were super warm and pleasant when explaining the rates and showing us around the gym. The gym itself is very great smelling and clean :) Jeff and David really did a great job of making us feel at home,Date not found
Anytime Fitness Bedok 85,Tony Tan,5,Clean and well equipped. Staff are helpful and polite. Happy I found a gym nearby home to supplement my personal training at Freedom Gym.,Date not found
